Open,High,Low,Close,Volume,MA5,MA20,MA50,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,EMA12,EMA26,MACD,MACD_Signal,Daily_Return,Volatility_14d,marketCap,peRatio,News_Compound
45.32329039244013,45.47014285045877,45.05326937474396,45.294864654541016,73234000,45.65157089233399,44.81367492675781,42.51549095153808,62.96855836318299,44.81367492675781,0.5904831565161986,45.99464123979021,43.63270861372541,45.13605969510392,44.30885478909448,0.8272049060094488,0.879330234298865,-0.0024514916755559,0.0068979040143095,3591333740544,37.88748,0.1531
45.3327542194391,45.621724466902,45.275906369145886,45.54356002807617,67644400,45.60277786254883,44.86258659362793,42.63979667663574,67.70424245124354,44.86258659362793,0.6090521192846596,46.08069083219725,43.64448235505861,45.198752054022734,44.400314436426456,0.798437617596278,0.8631517109583476,0.0054905865252481,0.0068824504685035,3591333740544,37.88748,0.0
45.57671200692948,45.68566946311224,45.10772907424196,45.1693115234375,86553600,45.44739456176758,44.913037109375,42.74854782104492,57.884112612040646,44.913037109375,0.589286612676342,46.09161033472768,43.73446388402231,45.194222741625005,44.45727718361246,0.7369455580125432,0.8379104803691868,-0.0082173748474638,0.0072537241603995,3591333740544,37.88748,0.4404
45.370650063678326,45.375388287803325,45.05562502217765,45.1930046081543,86440400,45.32138366699219,44.94406585693359,42.84257781982422,58.99527882073296,44.94406585693359,0.5867406952576807,46.11754724744896,43.77058446641823,45.19403533647567,44.5117755113563,0.6822598251193668,0.8067803493192228,0.0005245394255013,0.0072317821432864,3591333740544,37.88748,0.0
45.01061681148671,45.04140984417357,44.59137256281962,44.72875213623047,246876800,45.18589859008789,44.96597518920898,42.92170707702637,50.79947108027397,44.96597518920898,0.5689660575773896,46.10390730436376,43.82804307405421,45.12245330566872,44.52784785393957,0.5946054517291444,0.7643453698012072,-0.0102726622394134,0.0078182927413141,3591333740544,37.88748,0.0
44.5013740344009,44.81876639488328,44.34030693488943,44.705074310302734,73939600,45.06794052124023,44.99475383758545,43.02122062683105,52.67858885301938,44.99475383758545,0.538151890103814,46.07105761779308,43.91845005737782,45.05824115253549,44.5409757395961,0.5172654129393877,0.7149293784288433,-0.0005293647776182,0.0077482361237003,3591333740544,37.88748,0.0
43.85236908130852,44.13423375906719,43.45207410964826,43.982643127441406,134314000,44.75575714111328,44.97177791595459,43.098404998779294,45.062668312634266,44.97177791595459,0.5717468009960012,46.1152715179466,43.82828431396258,44.89276453329024,44.49961776832538,0.393146764964861,0.6505728557360468,-0.016159936964803,0.0089129472712997,3591333740544,37.88748,0.3182
44.138975680951184,44.34030502892865,43.9921196465491,44.174503326416016,82514800,44.55679550170898,44.9639612197876,43.16432571411133,49.00036195441463,44.9639612197876,0.5819483384238514,46.127857896635305,43.80006454293989,44.78226280915575,44.47553521707283,0.3067275920829146,0.5818038030054205,0.0043621798357749,0.0089714850683182,3591333740544,37.88748,0.0
44.3521442902915,44.61269237799952,43.80499692031034,43.928165435791016,102847600,44.30382766723633,44.929616355896,43.22914222717285,35.22875673867861,44.929616355896,0.6224808113008676,46.17457797849773,43.68465473329426,44.65086321325348,44.43498930734825,0.2158739059052266,0.5086178235853817,-0.0055764722198402,0.0073771428218712,3591333740544,37.88748,0.6705
43.4402519932822,43.800281278036906,42.80783434257032,43.1489143371582,126652400,43.80689697265625,44.81545009613037,43.32180244445801,16.036794585496253,44.81545009613037,0.7727684481584453,46.36098699244726,43.26991319981348,44.30906456551613,44.29619015517549,0.0128744103406432,0.3492148891716115,-0.014870786602479,0.0068197098165341,3591333740544,37.88748,0.0
43.34312026167635,44.181605152219255,43.23653010580411,43.68419647216797,98276800,43.74720764160156,44.77435436248779,43.36578918457031,23.457144903403687,44.77435436248779,0.8109941074319095,46.39634257735161,43.15236614762397,44.21293101269334,44.25085728976752,-0.0379262770741846,0.2717866559224523,0.0124054600963343,0.0079228671774906,3591333740544,37.88748,0.5267
43.6060415365673,44.10581758874971,43.53498262780935,43.937644958496094,69460800,43.63825378417969,44.71857318878174,43.43660003662109,32.10143451864539,44.71857318878174,0.8606059402277474,46.43978506923723,42.99736130832625,44.093426158710216,44.18440515733,-0.0909789986197822,0.1425643064756752,0.0072762171017075,0.0082493627136722,3591333740544,37.88748,-0.4019
44.12476203824004,44.3379387586218,43.32417562336653,43.84526824951172,90950800,43.64725570678711,44.65781860351562,43.49805961608887,32.25029870643067,44.65781860351562,0.8779230883960474,46.41366478030772,42.901972426723525,44.05524801883352,44.15928390489901,-0.104035886065489,0.0932442679674423,-0.0021024501670864,0.008249442326259,3591333740544,37.88748,0.0
43.53971179784286,44.36398557108632,43.444965401133246,44.3355598449707,70925200,43.88458480834961,44.60274829864502,43.60273574829102,36.034793284776086,44.60274829864502,0.8608550032521979,46.32445830514941,42.88103829214062,44.09837291516232,44.17234138194136,-0.0739684667790356,0.0598017210181467,0.0111823148776024,0.0087851836358256,3591333740544,37.88748,0.296
44.48004961612877,44.51794817879896,43.47339208576447,43.56340026855469,55819200,43.86042556762696,44.49154205322266,43.69423355102539,32.9988401508127,44.49154205322266,0.843225851359158,46.177993755940975,42.80509035050434,44.01606943106884,44.1272346328016,-0.11116520173276,0.0256083364679653,-0.0174162586221093,0.0096015111937487,3591333740544,37.88748,0.0
43.880799159431184,44.15319105336595,43.64867675323272,43.91395950317383,66416800,43.919166564941406,44.38992862701416,43.803596343994144,37.33571641166419,44.38992862701416,0.7786814578337173,45.94729154268159,42.83256571134672,44.00036021139269,44.1114364750514,-0.1110762636587097,-0.0017285835573696,0.0080471045064907,0.0099888501890701,3591333740544,37.88748,0.0
43.91870205781993,44.63165132568128,43.86659242477154,44.52269744873047,69940800,44.03617706298828,44.32491054534912,43.92178337097168,48.01652989672854,44.32491054534912,0.7033666814445938,45.731643908238304,42.918177182459935,44.08071978636773,44.14190025087948,-0.0611804645117501,-0.0136189597482457,0.0138620600930472,0.010520194654991,3591333740544,37.88748,0.0
44.88508594898369,45.16457973616899,44.83771454945132,45.14089584350586,79026400,44.29530258178711,44.311646461486816,44.04964469909668,53.76433933617309,44.311646461486816,0.6841415711854666,45.67992960385775,42.94336331911588,44.24382379515821,44.21589992440736,0.027923870750854,-0.0053103936484257,0.013885016636453,0.0111784898311647,3591333740544,37.88748,0.0
45.17169575907703,45.30670444901592,45.04615629059817,45.08642578125,63756400,44.44547576904297,44.30122451782226,44.1853825378418,60.77732303736139,44.30122451782226,0.6698128858924258,45.64085028960712,42.96159874603741,44.37345486994157,44.28038332121052,0.0930715487310465,0.0143659948274686,-0.0012066677286312,0.0101007723259396,3591333740544,37.88748,0.4215
44.64823336964213,44.95141471824108,44.43742753172243,44.50138092041016,75326000,44.63307189941406,44.249115562438966,44.29554580688477,52.96404706279536,44.249115562438966,0.6055312995899841,45.46017816161893,43.038052963259,44.393135800782886,44.29675351374383,0.0963822870390558,0.0307692532697861,-0.0129760754085578,0.010803497689823,3591333740544,37.88748,0.2023
44.89219895224532,45.33749813324035,44.840089319822205,45.24748992919922,72164400,44.89977798461914,44.25302448272705,44.40251007080078,60.96911800619733,44.25302448272705,0.6120018970253155,45.47702827677768,43.02902068867642,44.52457489746232,44.36717843340719,0.1573964640551324,0.0560946954268553,0.0167659742991674,0.0114545428021841,3591333740544,37.88748,0.5859
45.25931589682399,45.43932861995109,45.21667911695911,45.31853103637695,50055600,45.05894470214844,44.259300804138185,44.47564392089844,62.74371180946453,44.259300804138185,0.62269929605129,45.50469939624077,43.0139022120356,44.64672199575688,44.43764899659013,0.2090729991667501,0.0866903561748343,0.0015700563122704,0.0113636554772398,3591333740544,37.88748,0.5859
45.36355941171305,45.63120952815249,45.103011212481135,45.21907424926758,60172400,45.074580383300784,44.28381690979004,44.54527885437012,69.15020354237126,44.28381690979004,0.6511566056599977,45.58613012111004,42.98150369847004,44.73477618860469,44.49553234864032,0.2392438399643666,0.1172010529327407,-0.002194616304521,0.0103314976348007,3591333740544,37.88748,0.0
44.944303451411415,45.44644681827511,44.81402938523273,45.34696578979492,62138000,45.12668838500976,44.31591148376465,44.58472152709961,66.63544789021373,44.31591148376465,0.6878004639809212,45.69151241172649,42.94031055580281,44.82895920417241,44.558601492429545,0.2703577117428679,0.1478323846947662,0.0028282653426814,0.0100013152385239,3591333740544,37.88748,0.0
45.425131614844666,45.42986983945193,44.98693800093619,45.098262786865234,65573600,45.24606475830078,44.37169246673584,44.61291389465332,64.2597989169279,44.37169246673584,0.7043883307600323,45.7804691282559,42.96291580521577,44.870390524586696,44.59857640312848,0.2718141214582132,0.1726287320474556,-0.0054844463923462,0.0101866560388568,3591333740544,37.88748,0.0
44.930092856052,45.607514392968014,44.930092856052,45.44881820678711,81147200,45.28633041381836,44.4354082107544,44.6439175415039,64.48706405692649,44.4354082107544,0.7422305597181683,45.919869330190735,42.950947091318056,44.959379398771375,44.66155727747357,0.2978221212978056,0.1976674098975256,0.0077731468632971,0.0102056850109176,3591333740544,37.88748,0.4939
45.58382962337982,45.87043258915124,45.489086812692015,45.71410369873047,74791600,45.3981315612793,44.71372013092041,44.69844177246094,74.80919859891222,44.71372013092041,0.7242224898387104,46.16216511059783,43.26527515124299,45.17331265850429,44.83251152209739,0.3408011364069025,0.2586772639744932,0.007254207063543,0.0082999144077244,3591333740544,37.88748,0.5267
45.72830281628669,46.1522852767707,45.57907949492907,46.14517974853516,66839600,45.60751495361328,44.83676929473877,44.73003883361817,75.26860537755094,44.83676929473877,0.7487463845647973,46.334262063868366,43.33927652560918,45.3228306723552,44.92974620553723,0.3930844668179674,0.285558704543188,0.0094298261351815,0.0083664032033855,3591333740544,37.88748,0.0
45.45355093709418,45.52460984500489,44.78323857177354,44.982200622558594,84118000,45.61556549072266,45.077538108825685,44.79394378662109,48.78711416451068,45.077538108825685,0.638913168187306,46.35536444520029,43.79971177245108,45.33374363190904,45.02262492236424,0.3111187095448073,0.3214274808538724,-0.005602680732371,0.0088596624526455,3591333740544,37.88748,0.0
45.07458313886849,45.51040587443045,44.84719532098018,45.07221221923828,157492000,45.487187194824216,45.11437072753906,44.81279800415039,57.50788719504853,45.11437072753906,0.614660988214369,46.3436927039678,43.885048751110325,45.293508029959696,45.026298055466015,0.2672099744936815,0.3105839795818343,0.0020010492024382,0.008056910531482,3591333740544,37.88748,0.0
47.16605091541913,47.78899181569538,46.73496290248479,47.72740936279297,271742800,45.80363311767578,45.322571182250975,44.87850296020508,71.71317721748981,45.322571182250975,0.7516251668030709,46.82582151585712,43.81932084864484,45.667954388857126,45.22638037452728,0.4415740143298521,0.3367819865314378,0.058909847394208,0.017157586025829,3591333740544,37.88748,0.0
47.50949662474628,49.35700991259952,47.45501970211456,49.12251663208008,249616000,46.42799606323242,45.582999038696286,44.97433654785157,77.03730375293368,45.582999038696286,1.0719586752407344,47.72691638917775,43.43908168821482,46.19942550319912,45.51498306027192,0.6844424429271925,0.4063140778105888,0.0292307352926366,0.0184092537630406,3591333740544,37.88748,0.0
49.037268214923294,49.442301583863305,48.67013342367971,49.26465606689453,133789600,47.23379898071289,45.82009696960449,45.06732841491699,78.58106509322246,45.82009696960449,1.3206629727015295,48.46142291500755,43.17877102420143,46.67099943607533,45.792736616318045,0.878262819757289,0.5007038261999289,0.0028935698852534,0.0182863966599555,3591333740544,37.88748,0.1779
49.26700420359298,49.563079950008806,49.046725583078434,49.52044677734375,101701600,48.141448211669925,46.03907451629639,45.16643081665039,78.96126737260968,46.03907451629639,1.5459814507069658,49.13103741771032,42.94711161488246,47.10937595011663,46.06886329491254,1.0405126552040898,0.6086655920007611,0.0051921748951599,0.0182628676017689,3591333740544,37.88748,0.6705
49.579669337671504,49.62230251670926,48.97330308244085,49.05620574951172,102349600,48.93824691772461,46.23756351470947,45.2542115020752,76.66783356799874,46.23756351470947,1.667312648496749,49.57218881170297,42.90293821771597,47.40888822694664,46.29014792117915,1.1187403057674956,0.710680534754108,-0.009374734236938,0.0184867994111566,3591333740544,37.88748,0.2023
48.8051272866738,49.22200064099449,48.4427308583016,49.08935928344727,90102000,49.210636901855466,46.46696243286133,45.34587646484375,75.62528260829872,46.46696243286133,1.7302970496689078,49.92755653219915,43.00636833352351,47.66742223563904,46.49749691097679,1.169925324662259,0.8025294927357383,0.0006758275212892,0.0185370369737892,3591333740544,37.88748,0.0
49.629402742714994,49.68861789452125,49.07751709417605,49.47544479370117,93970400,49.28122253417969,46.67836017608643,45.44715805053711,77.96672327800299,46.67836017608643,1.8289298356840265,50.33621984745448,43.02050050471838,47.94557955226399,46.71808564303044,1.2274939092335444,0.8875223760352995,0.0078649531362715,0.0183994750693651,3591333740544,37.88748,0.6369
49.28766451141677,49.701248648871726,49.12365694610047,49.32807159423828,98444800,49.29390563964844,46.87883720397949,45.54847633361816,76.31470955417386,46.87883720397949,1.8907352659088013,50.6603077357971,43.09736667216189,48.15827063564465,46.91141793571251,1.2468526999321412,0.959388440814668,-0.0029787139878659,0.0185172282206074,3591333740544,37.88748,-0.1027
49.95320534273534,50.04828041362775,49.5015896887927,49.855751037597656,82992000,49.47904357910157,47.325652313232425,45.72857666015625,75.55575055882449,47.325652313232425,1.991440594901144,51.30853350303471,43.34277112343014,48.61316733724294,47.31711430065399,1.296053036588951,1.0769343560614242,0.0042129750719117,0.0184943076603023,3591333740544,37.88748,0.0
49.72977522737241,50.09106702726294,49.51823011055048,49.97222137451172,115230400,49.655615997314456,47.569350242614746,45.81227058410644,77.45890830062878,47.569350242614746,2.002710890342468,51.57477202329968,43.56392846192981,48.82225257374583,47.51378889871753,1.3084636750282996,1.1232402198547993,0.0023361464723743,0.0183507915367538,3591333740544,37.88748,0.5106
50.33113806442568,50.820781613582525,50.26458478358194,50.70431518554688,114001600,49.9013900756836,47.83212509155273,45.907432327270506,87.98331635859549,47.83212509155273,2.0539628442980846,51.9400507801489,43.724199402956565,49.11180066786907,47.750124179223405,1.3616764886456636,1.1709274736129722,0.0146500153665083,0.0172430800126583,3591333740544,37.88748,0.5709
50.73282759600151,51.804813967614464,50.66627432747324,51.71686935424805,141708000,50.37914962768555,48.15073852539062,46.025308532714845,92.3143738480381,48.15073852539062,2.140212407325524,52.43116334004167,43.87031371073957,49.51258046577352,48.04395715515116,1.4686233106223696,1.2304666410148517,0.0199697829463989,0.0170077307276321,3591333740544,37.88748,0.0
51.840475640659726,52.097179061223606,51.1297773252262,51.21297073364258,121150800,50.69242553710937,48.44214344024658,46.14144439697266,86.67532726726762,48.44214344024658,2.140567905567882,52.72327925138234,44.16100762911082,49.77417896852261,48.27869890170607,1.4954800668165404,1.2834693261751895,-0.0097434091989189,0.0177152877268033,3591333740544,37.88748,0.0
51.531479152645296,51.62417862282204,50.87307317750801,51.11314010620117,104639200,50.94390335083008,48.71209526062012,46.25780990600586,79.10494845347301,48.71209526062012,2.1187524986526185,52.94960025792536,44.47459026331488,49.98017298970393,48.48865750944645,1.4915154802574833,1.3250785569916483,-0.0019493231111434,0.0106752641251739,3591333740544,37.88748,0.0
50.88970304901208,51.42688402083173,50.82790099676878,51.115509033203125,76072400,51.17256088256836,48.96061172485352,46.3692488861084,72.52641119104965,48.96061172485352,2.093162612393848,53.14693694964121,44.77428650006582,50.15484007331919,48.6832391037988,1.471600969520395,1.3543830394973977,4.634673191739047e-05,0.0081132477925207,3591333740544,37.88748,0.0
51.02044075087617,51.59090209907095,51.008559086296856,51.2201042175293,75532800,51.27571868896485,49.221581840515135,46.49026473999024,72.29124394785524,49.221581840515135,2.02909620624562,53.27977425300637,45.1633894280239,50.318726864736135,48.871155038149205,1.4475718265869304,1.3730207969153043,0.0020462514470556,0.0081162600342044,3591333740544,37.88748,0.6124
51.48393732247371,51.55524181137261,51.12977597778964,51.37935256958008,73905600,51.20821533203125,49.52876739501953,46.61399169921875,71.66762561905787,49.52876739501953,1.851150304248416,53.23106800351636,45.82646678652269,50.48190005009674,49.05694744788482,1.424952602211917,1.383407157974627,0.0031090985558026,0.008088367902996,3591333740544,37.88748,0.0
51.614666292865,51.99259823056301,51.41976130548505,51.80244445800781,82100400,51.3261100769043,49.86977958679199,46.755465545654296,82.32052681861607,49.86977958679199,1.5774887304798024,53.0247570477516,46.71480212583239,50.685060728236905,49.26031759678282,1.4247431314540862,1.3916743526705189,0.0082346675710784,0.0074129176423185,3591333740544,37.88748,0.0
52.05677563954212,52.42044307564237,52.03538429080252,52.22078323364258,91107200,51.547638702392575,50.22720813751221,46.905779724121096,83.79018966343344,50.22720813751221,1.1972865225587122,52.62178118262963,47.83263509239478,50.92132572906855,49.47961134766132,1.4417143814072304,1.4016823584178613,0.0080756570469155,0.0074273215088332,3591333740544,37.88748,0.0
52.32774508514007,53.12163688735672,52.15185582134987,53.00041198730469,109019200,51.92461929321289,50.4908582687378,47.08613510131836,85.05914589218898,50.4908582687378,1.1984165686750854,52.88769140608797,48.094025131387625,51.24118515341257,49.74041139504231,1.500773758370265,1.4215006384083422,0.0149294726234563,0.0079018356226157,3591333740544,37.88748,0.0
53.06458447532969,54.25541662193186,52.86254541291289,53.487674713134766,195175200,52.37813339233399,50.70911617279053,47.27239852905274,88.7512145125993,50.70911617279053,1.326722572090442,53.362561316971416,48.055671028609645,51.586798931831375,50.01798645564175,1.5688124761896276,1.4509630059645993,0.0091935648716616,0.0076263716577803,3591333740544,37.88748,0.0
53.839473190500016,54.40042499250429,53.71825189234989,54.105690002441406,173360400,52.92340087890625,50.95116786956787,47.47594902038574,89.34574884176824,50.95116786956787,1.4818574970034168,53.914882863574704,47.98745287556103,51.97432063500215,50.32077931096024,1.6535413240419103,1.4914786695800617,0.0115543495323209,0.0077789492992928,3591333740544,37.88748,-0.34
54.29107153933857,54.4740912318018,53.86798130897502,54.2791862487793,109560400,53.41874923706055,51.189104843139646,47.68552757263184,89.27826949979845,51.189104843139646,1.616015154434273,54.42113515200819,47.9570745342711,52.32891534481402,50.613994639687576,1.7149207051264457,1.5361670766893385,0.0032066173877471,0.0078032394045375,3591333740544,37.88748,-0.3182
54.42894553072321,54.59057391372482,53.50432629051781,53.9250373840332,133332000,53.75960006713867,51.43254642486572,47.90105003356933,83.67783381684089,51.43254642486572,1.6442785469352523,54.72110351873623,48.14398933099521,52.57447258161697,50.85925706519466,1.7152155164223115,1.571976764635933,-0.0065245794791932,0.0084649077261997,3591333740544,37.88748,0.0
53.7729097057863,54.03912646728712,52.60109316504672,53.02893829345703,137160000,53.76530532836914,51.62952537536621,48.08794486999512,69.26724606741857,51.62952537536621,1.5836552279276432,54.7968358312215,48.46221491951093,52.64439038343852,51.0199741932141,1.624416190224423,1.5824646497536312,-0.0166174959545136,0.0098692950343981,3591333740544,37.88748,0.0
52.73180895547704,53.56847960270575,52.460841056579376,52.60107803344727,150479200,53.58798599243164,51.78580703735352,48.26756134033203,58.11515758369336,51.78580703735352,1.5125211785477852,54.810849394449086,48.76076468025794,52.637726944978326,51.13709299619433,1.5006339487839924,1.5660985095597035,-0.0080684296872403,0.009024606214628,3591333740544,37.88748,0.128
52.51789936355692,52.731823739640994,51.45304320597492,51.89514923095703,158066000,53.145877838134766,51.914160919189456,48.42671142578125,56.03706997071753,51.914160919189456,1.397529470979451,54.70921986114836,49.11910197723056,52.52348421974428,51.19324530988046,1.330238909863823,1.5189265896205275,-0.0134204246164186,0.0094142384136015,3591333740544,37.88748,0.0
51.819082859749,53.31416327895251,51.47443117450257,53.20720291137695,142996000,52.93148117065429,52.092191505432126,48.61395011901856,65.25809564681788,52.092191505432126,1.3179903188520072,54.72817214313614,49.45621086772811,52.62867171076469,51.34242735443576,1.286244356328936,1.4723901429622093,0.0252827807581916,0.0113708926741368,3591333740544,37.88748,0.0
53.46628140330239,53.48054230094829,52.25405432706168,52.546417236328125,197114800,52.65575714111328,52.226724815368655,48.778167266845706,59.51331698003721,52.226724815368655,1.210644498863819,54.64801381309629,49.80543581764102,52.61601717623599,51.43161179013149,1.1844053861045083,1.414793191590669,-0.0124191019052335,0.0120801605233296,3591333740544,37.88748,0.7506
53.12876512844071,54.27681464502557,52.90295909868433,53.81569290161133,166825600,52.81310806274414,52.41889839172363,48.98321311950684,64.94253731802166,52.41889839172363,1.1367303548991958,54.69235910152202,50.14543768192524,52.80058267244758,51.608210390981846,1.1923722814657367,1.3703090095656827,0.0241553227040127,0.0134484633525342,3591333740544,37.88748,0.0
53.65880997053903,53.917892612237615,52.8910681014375,53.20481872558594,127997200,52.93385620117188,52.54392356872559,49.16903030395508,59.98957069071837,52.54392356872559,1.0740041016736126,54.69193177207281,50.395915365378364,52.86277283446887,51.726477675026594,1.1362951594422768,1.3235062395410016,-0.0113512275525695,0.0140333661905949,3591333740544,37.88748,0.0
52.80312442816141,52.99327820644403,51.6431932717126,51.788185119628906,148780400,52.91246337890625,52.54748935699463,49.314340057373045,49.92962106081283,52.54748935699463,1.0712284888379209,54.68994633467047,50.40503237931879,52.69745164757041,51.731048596848986,0.966403050721425,1.2520856017770865,-0.0266260395184051,0.0159202966203673,3591333740544,37.88748,-0.1531
51.76678860341384,52.73181836476049,51.6075358615723,51.87375259399414,126286800,52.645773315429686,52.58052845001221,49.44899719238281,48.22900727693224,52.58052845001221,1.0375636611301429,54.655655772272496,50.50540112775192,52.57072871625098,51.74161926330418,0.8291094529468026,1.1674903720110297,0.0016522586023737,0.0157644930445875,3591333740544,37.88748,0.0
51.93556030754039,52.20177346064264,51.17494870804667,51.90465927124024,108495200,52.51742172241211,52.62010440826416,49.585361862182616,43.9453871794688,52.62010440826416,0.9927758567425744,54.60565612174931,50.63455269477901,52.46825649394164,51.75369630092907,0.7145601930125665,1.076904336211337,0.0005958056955701,0.0151484803925613,3591333740544,37.88748,0.0
52.349126357012494,52.83401494963714,52.09004011753741,52.29920959472656,106435200,52.21412506103516,52.67928943634033,49.741318435668944,43.36512320189044,52.67928943634033,0.9317663763157972,54.542822188971925,50.81575668370874,52.44224927867778,51.794104693062216,0.6481445856155617,0.991152386092182,0.0076014432813151,0.0150687240985676,3591333740544,37.88748,0.4939
52.47749674130485,52.61535816157576,51.64795261182174,51.73590087890625,384986800,51.92034149169922,52.70507926940918,49.87108665466309,36.68880535099628,52.70507926940918,0.8956926510668276,54.49646457154284,50.91369396727553,52.33358029409754,51.78979329942104,0.543786994676509,0.9016793078090476,-0.0107708839232077,0.0147592572369776,3591333740544,37.88748,0.0
